Start Time, 2026-04-01 00:00:00
84U71XOW18ZC,New Laptop Sleeve,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
85GGQIJKPX15,Food Jar,BUDGET_MET,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
86D6T0T8E5S7,Headphone Case,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
86IIRW9CIYPX,New Laptop Stand,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
86N0TBI6NZ6W,Flasks,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8757BW66VNRU,Laptop Sleeve,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
87A4CSQ55266,Car Charger,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
87AZFSWSUVFX,Cutting board,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
87WEV63YHH1H,Car Charger,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
893H0QIJLE41,Insulated LunchBox,BUDGET_MET,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
89F9X9M26GXM,Canister,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
89GUCLKIET4R,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
89HK30F9WI6B,Z11-BLk,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
89MAUA11JZA3,Old Laptop Sleeve,COMPLETED,PLA,3000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8A83R0DR00UW,AY_Aircase_ROI_,ABORTED,PLA,15000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8AUKNK3XDR45,Gizga HDD,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8AX1X0FVEVDA,Gizga & Tizum Sleeve,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8BR570MI3IW3,bottels,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8BWYKEMK379S,Sleeve Backpack,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8C2OR3MTNDKK,1700ml LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8CR1V5IPJ9UH,Tizum Sleeve,BUDGET_MET,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8DSZC4XLHNK7,FSB-LunchBox-Aug,ABORTED,PLA,3000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8EGV671DVSQB,New Laptop Sleeve,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8EKQE7F7V2TN,Power Bank,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8ELI9J5KQDCE,Travel Organizer,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8FWJF7B6S12S,Mousepad,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8G86Q1JKS5KL,AirCase Old Sleeve,BUDGET_MET,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8GDB46LT0X9H,HDD Cases,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8GMSE2U7J2RG,New Laptop Sleeve,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8GQNBOVKHXY9,New Products,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8GV12QOFV0UM,New Lightning Cable,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8GVM6F0Z78ED,Duffel Bags,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8GVT48B2RSBU,Clone of USB HUB-20-1-2025,DRAFT,PLA,5000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8GYX3GJRB3FD,Mobile Cables,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8GYYRL3E3BU0,FKSB-ITacc-oct-D,ABORTED,PLA,20000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8HWZ7RUHRKTU,Bottel & Flask,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8HZIIIJ8P6FQ,iWatch Strap,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8I57QOGA40T5,Aircase Old Sleeve,BUDGET_MET,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8IP2Z0QL,HDD cases,COMPLETED,PLA,2543.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8J3SL0O6FJ5W,G18 & 20,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8JEGAB4NIIAI,CPC-Small Mousepad-13-9-2025,PAUSED,PLA,400.0,DAILY_BUDGET,0,0,0,0,0,0,0,0
8JSY1TYQRKOH,C96 Series Sleeves,ABORTED,PLA,3000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8KAV8VHDSJDR,Insulated LunchBox,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8KISHVIFUUIC,FJ Canister Bott,ABORTED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8LP0K6863A7R,Insulated LunchBox,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8M4KFSW7DG7V,New Laptop Sleeve,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8MBAM2MPIS3O,New backpacks,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8MCOQ7VRJ8JU,HTC Charger,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8N8PVENYOAAJ,Kitchen tools,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8ORH8A15Z90C,Airsound,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8OZEGQVNZG5Y,Stylus Pen-04-01-2025,ABORTED,PLA,5000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8P3RONSEQVQY,Tizum Backpack,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8PLCNACTB9MY,Sleeve Backpack,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8POGL6B9,HDD Cases,COMPLETED,PLA,4238.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8Q2BMZ2HMLPK,Duffel Bag,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8Q4LR4L4WIXC,Clone of CPC-Cob Light-Fast Moving-3-7-2025,DRAFT,PLA,300.0,DAILY_BUDGET,0,0,0,0,0,0,0,0
8QFM098SE1JD,TOM_MARTIN_26-11-2024,ABORTED,PLA,3000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8RB0JAZ4,Aircase 11 13 Sleeve,COMPLETED,PLA,1695.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8SUWDW5G388V,Airsound,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8T5PQRNKP338,Chopper,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8UKJAD03YXOL,New Lightning Cable,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8ULHQ5S1RANY,Stand-24-1-2025,ABORTED,PLA,5500.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8VM1HC8ISPWO,newlaunch 22,ABORTED,PLA,2500.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8VQ0BXE4K7IV,Stylus Pen-20-12-2024,ABORTED,PLA,3000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8VX03NOGD8VA,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8VYZ1XWQ8QGK,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8WON7GOO1L1Q,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8WXEBA41OZZZ,iPhone Cases,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8XFXDFB9,Earphone,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8XUWYT0L,Chargers,COMPLETED,PLA,1695.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8Y1TIF3P,Gizga Cable,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8YAP6BXWFCM0,AX-905,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8YCC3VBD7V5P,Car Chargers,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8ZNAN7R7KCQB,Signature Series,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
8ZS58UEUGW5W,Exp Airpod Cases,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
90D3IJ2V,Wooden table,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
90PI2VZGSNFV,Backpack,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
91N7ASAOWEQ3,HomePuff-GlassROI,ABORTED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
92B0AVZRGCD3,AY_Gizga_USBHUB_CPC,ABORTED,PLA,6000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
92JR6GMS,HDD CASE,COMPLETED,PLA,1695.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
92JRBGLP5PWA,Earphone Case,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
932WHSUQT8PO,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
946P94MHNKLM,H17 & Borosil,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
96E15QV5TJTP,Clone of Gadget Organizer-14-2-2025,DRAFT,PLA,7000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
980Z4HPU,Gizga Cables,ABORTED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
985G0YPU,Earphone Case,COMPLETED,PLA,1695.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
990MBGNOF5GZ,Chopper,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9A4LJLHN9JUV,Cables,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9B1RC4VGRZLB,DeskMatte,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9CNE6GD7NKJV,Food Jar ,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9CPPY78USIK7,Mousepad Low,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9DAWMA6FKYFL,Canister,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9E82GR90YHAM,Old Laptop Bag,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9ER17F7D2FED,H36 37 lunchbox,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9F8CBSK594DB,Sunglasses,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9FJR0T8NDBNN,Travel Organizer,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9FQ6I41M,Laptop Sleeve,COMPLETED,PLA,4238.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9GKBPMAA4AHX,Backpack,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9H6VXH517R1V,bottel flask,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9HUQJOQNO8WE,New backpacks B,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9I5AUZJLJIE1,Insulated LunchBox,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9J48MJHT0AXD,Signature Series,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9JDZ1VQQ,Chopper,COMPLETED,PLA,1695.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9JJTMILO40HT,AirCase New Sleeve,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9JR4WEU81BGS,Duffel Bag,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9JYM39TKAA5E,Clone of CPC-Printer Cable-Low CVR-1-7-2025,ABORTED,PLA,300.0,DAILY_BUDGET,0,0,0,0,0,0,0,0
9K0G8O1GFOXA,New Laptop Sleeve,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9KBZA4KJ15HK,Kettle,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9L1QOGIXUUL6,Chopper,ABORTED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9L3R01W2RJYC,FSB-ITAcc-Dec-D,ABORTED,PLA,10000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9M1P4C5WS2Z7,New Lighting Cables,BUDGET_MET,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9MRCC31PGUPL,Wall Charger,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9MZKG1H7QRE6,Cutting Board,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9N2XJTGQ083Z,iWatch Strap,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9N37JU0O,Gizga Cables,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9NEXY07QMAX3,Lunchboxes,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9NX2UWU3JD7R,LunchBoxes,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9O9PR79OC0H3,AirSound,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9OXCVXAY1Z5U,Canister,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9PO24PIVCB6U,Gadget Organizer,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9PZFX0JNGAGV,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9QLXD99ID6DE,Borosilicate LB,ABORTED,PLA,16000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9QZI3WW8,HDD Case,ABORTED,PLA,1695.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9RI18XIU,HDMI Cables,COMPLETED,PLA,1695.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9RMPSDT0BLBT,Gadget Organizer,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9SY16XD1V4NJ,CPC-Duster and microfiber-19-4-2024,DRAFT,PLA,9000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9SYXQRKSOMN6,Aircase Old Sleeve,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9TNNC11APJRS,Chopper 11 in 1,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9TQOIFP3EV6Q,Airsound,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9V8JUCF1,Lunch Box 1700,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9VGPL4C5,TMC20 TZKNF Cables,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9W01HR2YR9OU,C33 Backpack,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9XOE3BGO,Hard Drive Case,ABORTED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9YKSKUDNRBTS,Gadget Org pouch,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9YWKUO2G78IT,New Laptop Sleeve,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9Z8VJAUAXTLH,Sunglasses,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
9ZPU0H19589E,New backpacks,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A0D7J0IR23EG,GE Color Sleeves,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A0F6DGYH6XY1,Clone of chopper,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A0JQU7N17EII,Clone of Lunchboxes,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A0SXYDJCRBHW,G56 G57,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A0XXZ919N782,AY_Gizga_Camkit_ROI,ABORTED,PLA,5000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A10SQ1TAISQ7,Old Laptop Sleeve,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A19AQ2C7Q14A,Food Jar ,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A1FUTWIYDI4P,1700ml LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A2BCE9ZB,Sunglasses,COMPLETED,PLA,1695.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A2TBM7L53JT6,CPC-Laptop Stand-Low Clicks-24-9-2025,PAUSED,PLA,300.0,DAILY_BUDGET,0,0,0,0,0,0,0,0
A3ZRMY6404BV,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A4N9ZAAWZOAH,Cable Ties,BUDGET_MET,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A4NOE9K1QUXT,Gizga & Tizum Sleeve,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A4SL4U6O,SunGlasses,COMPLETED,PLA,1695.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A4SUWQQW1GY2,Chopping Board,BUDGET_MET,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A527580MZJXG,Bottel & Flask,COMPLETED,PLA,3000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A5DSY26AWU1U,Lunchboxes,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A5PFJSSGJXE5,Old Laptop Bag,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A6DWCAEEGAMK,Signature Series,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A6PSP9YCDZUY,FJ Canister Bott,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A6VCUQULZSW0,Choppers,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A705EV2MIEOG,Sunglasses,COMPLETED,PLA,2000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A7QM572JE8K3,glass lunchbox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A7TGUD5D058A,HTC Charger,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A83BLG9V8X3Z,New Laptop Sleeve,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A8GVNKDIHSMG,Insulated LunchBox,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A98Y59SD0G3S,Food Jar,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A9G5M17207BS,"C48,49,50",COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
A9YC17RWDL0K,Signature Series,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
AAHODPT1OTG5,Insulated LunchBox,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
AAROQPSPVKOO,Cables,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
AB1Y94L84EG4,HeadPhone Case,BUDGET_MET,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
AC8ORQEWHH43,Chopper,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
AD54AQ4K,ApMs204 and PD Case,ABORTED,PLA,1695.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
AEUKAFXN,Travel Organizer,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
AF8KC5SDAH6I,New Sleeve,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
AFJWG91C,Lunch Box,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
AG5WUS4O5YY7,Laptop Sleeve,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
AGZW6WEUX0EF,AirCase New Sleeve,ABORTED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
AHSHPG6SJB74,TZ-CS-103,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
AIW8YFF91DKE,New Mobile Stand,COMPLETED,PLA,1000.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
AJ5OAF1J,GEMCWHT1,COMPLETED,PLA,848.0,TOTAL_BUDGET,0,0,0,0,0,0,0,0
